Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
364,5/6/2024 18:12,PGM,AMN,POST,10,I,DW 24X,0.7,Detection,Ramp,Auto,11.57,45,3,5,OFF,1.2,0.1,0
365,5/6/2024 18:12,PGM,AMN,POST,10,I,DW 24X,3.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
366,5/6/2024 18:12,PGM,AMN,POST,10,I,DW 24X,0.6,Detection,Ramp,Auto,10.08,45,3,5,OFF,1.2,0.1,0
367,5/6/2024 18:12,PGM,AMN,POST,10,I,DW 24X,1,Detection,Ramp,Auto,16.06,45,3,5,OFF,1.2,0.1,0
368,5/6/2024 18:12,PGM,AMN,POST,10,I,DW 24X,0.6,Detection,Ramp,Auto,9.58,45,3,5,OFF,1.2,0.1,0
369,5/6/2024 18:13,PGM,AMN,POST,10,I,DW 24X,0.9,Detection,Ramp,Auto,14.57,45,3,5,OFF,1.2,0.1,0
370,5/6/2024 18:13,PGM,AMN,POST,10,I,DW 24X,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
371,5/6/2024 18:13,PGM,AMN,POST,10,I,DW 24X,0.8,Detection,Ramp,Auto,12.57,45,3,5,OFF,1.2,0.1,0
372,5/7/2024 15:59,PGM,AMN,PRE,0,C,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
373,5/7/2024 15:59,PGM,AMN,PRE,0,C,DW 270,6.7,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
374,5/7/2024 16:00,PGM,AMN,PRE,0,C,DW 270,6.9,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
375,5/7/2024 16:00,PGM,AMN,PRE,0,C,DW 270,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
376,5/7/2024 16:01,PGM,AMN,PRE,0,C,DW 270,6.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
377,5/7/2024 16:01,PGM,AMN,PRE,0,C,DW 270,3.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
378,5/7/2024 16:02,PGM,AMN,PRE,0,C,DW 270,2.4,Detection,Ramp,Auto,36.52,45,3,5,OFF,1.2,0.1,0
379,5/7/2024 16:03,PGM,AMN,PRE,0,C,DW 270,5.7,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
380,5/7/2024 16:03,PGM,AMN,PRE,0,C,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
381,5/7/2024 16:03,PGM,AMN,PRE,0,C,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
382,5/7/2024 16:04,PGM,AMN,PRE,0,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
383,5/7/2024 16:05,PGM,AMN,PRE,0,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
384,5/7/2024 16:05,PGM,AMN,PRE,0,I,DW 270,3.9,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
385,5/7/2024 16:05,PGM,AMN,PRE,0,I,DW 270,0,Detection,Ramp,Auto,1.6,45,3,5,OFF,1.2,0.1,0
386,5/7/2024 16:06,PGM,AMN,PRE,0,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
387,5/7/2024 16:06,PGM,AMN,PRE,0,I,DW 270,5.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
388,5/7/2024 16:06,PGM,AMN,PRE,0,I,DW 270,4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
389,5/7/2024 16:07,PGM,AMN,PRE,0,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
390,5/10/2024 15:15,PGM,AMN,POST,14,C,DW 24X,3.1,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
391,5/10/2024 15:15,PGM,AMN,POST,14,C,DW 24X,6.9,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
392,5/10/2024 15:15,PGM,AMN,POST,14,C,DW 24X,3.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
393,5/10/2024 15:16,PGM,AMN,POST,14,C,DW 24X,1.7,Detection,Ramp,Auto,26.04,45,3,5,OFF,1.2,0.1,0
394,5/10/2024 15:16,PGM,AMN,POST,14,C,DW 24X,2.1,Detection,Ramp,Auto,32.03,45,3,5,OFF,1.2,0.1,0
395,5/10/2024 15:17,PGM,AMN,POST,14,C,DW 24X,2.7,Detection,Ramp,Auto,41.01,45,3,5,OFF,1.2,0.1,0
396,5/10/2024 15:17,PGM,AMN,POST,14,I,DW 24X,2.6,Detection,Ramp,Auto,39.01,45,3,5,OFF,1.2,0.1,0
397,5/10/2024 15:17,PGM,AMN,POST,14,I,DW 24X,1.5,Detection,Ramp,Auto,22.55,45,3,5,OFF,1.2,0.1,0
398,5/10/2024 15:17,PGM,AMN,POST,14,I,DW 24X,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
399,5/10/2024 15:18,PGM,AMN,POST,14,I,DW 24X,0.1,Detection,Ramp,Auto,2.59,45,3,5,OFF,1.2,0.1,0
400,5/10/2024 15:18,PGM,AMN,POST,14,I,DW 24X,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
401,5/10/2024 15:18,PGM,AMN,POST,14,I,DW 24X,1.3,Detection,Ramp,Auto,20.06,45,3,5,OFF,1.2,0.1,0
402,5/10/2024 15:18,PGM,AMN,POST,14,I,DW 24X,0.3,Detection,Ramp,Auto,6.09,45,3,5,OFF,1.2,0.1,0
403,5/10/2024 15:19,PGM,AMN,POST,14,I,DW 24X,2.7,Detection,Ramp,Auto,40.51,45,3,5,OFF,1.2,0.1,0
404,5/10/2024 15:19,PGM,AMN,POST,14,C,DW 24X,2.2,Detection,Ramp,Auto,32.03,45,3,5,OFF,1.2,0.1,0
405,5/10/2024 15:19,PGM,AMN,POST,14,C,DW 24X,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
406,5/10/2024 15:19,PGM,AMN,POST,14,C,DW 24X,2.3,Detection,Ramp,Auto,35.02,45,3,5,OFF,1.2,0.1,0
407,5/10/2024 15:36,PGM,AMN,POST,3,I,DW 270,5.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
408,5/10/2024 15:36,PGM,AMN,POST,3,I,DW 270,2.9,Detection,Ramp,Auto,43.5,45,3,5,OFF,1.2,0.1,0
409,5/10/2024 15:36,PGM,AMN,POST,3,I,DW 270,3.7,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
410,5/10/2024 15:36,PGM,AMN,POST,3,I,DW 270,2.6,Detection,Ramp,Auto,39.01,45,3,5,OFF,1.2,0.1,0
411,5/10/2024 15:36,PGM,AMN,POST,3,I,DW 270,2.3,Detection,Ramp,Auto,35.02,45,3,5,OFF,1.2,0.1,0
412,5/10/2024 15:37,PGM,AMN,POST,3,I,DW 270,1.6,Detection,Ramp,Auto,24.55,45,3,5,OFF,1.2,0.1,0
413,5/10/2024 15:37,PGM,AMN,POST,3,I,DW 270,2.4,Detection,Ramp,Auto,37.02,45,3,5,OFF,1.2,0.1,0
414,5/10/2024 15:37,PGM,AMN,POST,3,I,DW 270,3.6,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
415,5/10/2024 15:37,PGM,AMN,POST,3,I,DW 270,1.6,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
416,5/10/2024 15:37,PGM,AMN,POST,3,I,DW 270,2,Detection,Ramp,Auto,30.03,45,3,5,OFF,1.2,0.1,0
417,5/10/2024 15:38,PGM,AMN,POST,3,I,DW 270,3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
418,5/10/2024 15:38,PGM,AMN,POST,3,I,DW 270,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
419,5/10/2024 15:38,PGM,AMN,POST,3,I,DW 270,3.7,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
420,5/10/2024 15:39,PGM,AMN,POST,3,C,DW 270,1.4,Detection,Ramp,Auto,21.55,45,3,5,OFF,1.2,0.1,0
421,5/10/2024 15:39,PGM,AMN,POST,3,C,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
422,5/10/2024 15:39,PGM,AMN,POST,3,C,DW 270,4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
423,5/10/2024 15:39,PGM,AMN,POST,3,C,DW 270,2.6,Detection,Ramp,Auto,40.01,45,3,5,OFF,1.2,0.1,0
424,5/10/2024 15:40,PGM,AMN,POST,3,C,DW 270,0.3,Detection,Ramp,Auto,4.59,45,3,5,OFF,1.2,0.1,0
425,5/10/2024 15:40,PGM,AMN,POST,3,C,DW 270,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
426,5/10/2024 15:40,PGM,AMN,POST,3,C,DW 270,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
427,5/10/2024 15:41,PGM,AMN,POST,3,C,DW 270,1.9,Detection,Ramp,Auto,28.54,45,3,5,OFF,1.2,0.1,0
428,5/10/2024 15:41,PGM,AMN,POST,3,C,DW 270,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
429,5/10/2024 15:41,PGM,AMN,POST,3,C,DW 270,0.9,Detection,Ramp,Auto,14.07,45,3,5,OFF,1.2,0.1,0
430,5/10/2024 16:02,BPR,AMN,PRE,0,C,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
431,5/10/2024 16:02,BPR,AMN,PRE,0,C,DW 291,4.3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
432,5/10/2024 16:03,BPR,AMN,PRE,0,C,DW 291,2.7,Detection,Ramp,Auto,40.51,45,3,5,OFF,1.2,0.1,0
433,5/10/2024 16:03,BPR,AMN,PRE,0,C,DW 291,1.4,Detection,Ramp,Auto,22.05,45,3,5,OFF,1.2,0.1,0
434,5/10/2024 16:05,BPR,AMN,PRE,0,C,DW 291,7.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
435,5/10/2024 16:06,BPR,AMN,PRE,0,C,DW 291,1.7,Detection,Ramp,Auto,26.54,45,3,5,OFF,1.2,0.1,0
436,5/10/2024 16:06,BPR,AMN,PRE,0,C,DW 291,2.5,Detection,Ramp,Auto,37.52,45,3,5,OFF,1.2,0.1,0
437,5/10/2024 16:06,BPR,AMN,PRE,0,C,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
438,5/10/2024 16:07,BPR,AMN,PRE,0,C,DW 291,3,Detection,Ramp,Auto,44,45,3,5,OFF,1.2,0.1,0
439,5/10/2024 16:08,BPR,AMN,PRE,0,C,DW 291,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
440,5/10/2024 16:09,BPR,AMN,PRE,0,I,DW 291,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
441,5/10/2024 16:09,BPR,AMN,PRE,0,I,DW 291,5.8,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
442,5/10/2024 16:09,BPR,AMN,PRE,0,I,DW 291,6,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
443,5/10/2024 16:10,BPR,AMN,PRE,0,I,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
444,5/10/2024 16:10,BPR,AMN,PRE,0,I,DW 291,3.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
445,5/10/2024 16:10,BPR,AMN,PRE,0,I,DW 291,1.7,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
446,5/10/2024 16:11,BPR,AMN,PRE,0,I,DW 291,5.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
447,5/14/2024 15:22,PGM,AMN,POST,18,I,DW 24X,1.3,Detection,Ramp,Auto,19.56,45,3,5,OFF,1.2,0.1,0
448,5/14/2024 15:22,PGM,AMN,POST,18,I,DW 24X,3.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
449,5/14/2024 15:22,PGM,AMN,POST,18,I,DW 24X,2.7,Detection,Ramp,Auto,40.51,45,3,5,OFF,1.2,0.1,0
450,5/14/2024 15:22,PGM,AMN,POST,18,I,DW 24X,2.5,Detection,Ramp,Auto,39.01,45,3,5,OFF,1.2,0.1,0
451,5/14/2024 15:23,PGM,AMN,POST,18,I,DW 24X,2,Detection,Ramp,Auto,30.03,45,3,5,OFF,1.2,0.1,0
452,5/14/2024 15:23,PGM,AMN,POST,18,I,DW 24X,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
453,5/14/2024 15:23,PGM,AMN,POST,18,C,DW 24X,2.8,Detection,Ramp,Auto,42.01,45,3,5,OFF,1.2,0.1,0
454,5/14/2024 15:24,PGM,AMN,POST,18,C,DW 24X,2.5,Detection,Ramp,Auto,37.02,45,3,5,OFF,1.2,0.1,0
455,5/14/2024 15:24,PGM,AMN,POST,18,C,DW 24X,3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
456,5/14/2024 15:24,PGM,AMN,POST,18,C,DW 24X,6.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
457,5/14/2024 15:25,PGM,AMN,POST,18,I,DW 24X,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
458,5/14/2024 15:25,PGM,AMN,POST,18,I,DW 24X,0.7,Detection,Ramp,Auto,12.07,45,3,5,OFF,1.2,0.1,0
459,5/14/2024 15:25,PGM,AMN,POST,18,I,DW 24X,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
460,5/14/2024 15:25,PGM,AMN,POST,18,I,DW 24X,4.9,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
461,5/14/2024 15:26,PGM,AMN,POST,18,I,DW 24X,1.4,Detection,Ramp,Auto,21.05,45,3,5,OFF,1.2,0.1,0
462,5/14/2024 15:26,PGM,AMN,POST,18,I,DW 24X,1.4,Detection,Ramp,Auto,20.55,45,3,5,OFF,1.2,0.1,0
463,5/14/2024 15:27,PGM,AMN,POST,18,I,DW 24X,0.5,Detection,Ramp,Auto,8.08,45,3,5,OFF,1.2,0.1,0
464,5/14/2024 15:27,PGM,AMN,POST,18,I,DW 24X,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
465,5/14/2024 15:27,PGM,AMN,POST,18,C,DW 24X,2.5,Detection,Ramp,Auto,38.02,45,3,5,OFF,1.2,0.1,0
466,5/14/2024 15:27,PGM,AMN,POST,18,C,DW 24X,5.3,Manual Stop,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
467,5/14/2024 15:27,PGM,AMN,POST,18,C,DW 24X,2.9,Detection,Ramp,Auto,43,45,3,5,OFF,1.2,0.1,0
468,5/14/2024 15:28,PGM,AMN,POST,18,C,DW 24X,0.6,Detection,Ramp,Auto,10.08,45,3,5,OFF,1.2,0.1,0
469,5/14/2024 15:28,PGM,AMN,POST,18,C,DW 24X,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
470,5/14/2024 15:28,PGM,AMN,POST,18,C,DW 24X,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
471,5/14/2024 15:28,PGM,AMN,POST,18,C,DW 24X,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
472,5/14/2024 15:28,PGM,AMN,POST,18,C,DW 24X,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
473,5/14/2024 15:29,PGM,AMN,POST,18,C,DW 24X,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
474,5/16/2024 21:27,BPR,AMN,POST,6,C,DW 291,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
475,5/16/2024 21:27,BPR,AMN,POST,6,C,DW 291,3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
476,5/16/2024 21:27,BPR,AMN,POST,6,C,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
477,5/16/2024 21:27,BPR,AMN,POST,6,C,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
478,5/16/2024 21:28,BPR,AMN,POST,6,C,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
479,5/16/2024 21:28,BPR,AMN,POST,6,C,DW 291,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
480,5/16/2024 21:28,BPR,AMN,POST,6,C,DW 291,3.9,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
481,5/16/2024 21:29,BPR,AMN,POST,6,I,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
482,5/16/2024 21:29,BPR,AMN,POST,6,I,DW 291,3.6,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
483,5/16/2024 21:29,BPR,AMN,POST,6,I,DW 291,3.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
484,5/16/2024 21:29,BPR,AMN,POST,6,I,DW 291,1.7,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
485,5/16/2024 21:29,BPR,AMN,POST,6,I,DW 291,0.3,Manual Stop,Ramp,Auto,4.09,45,3,5,OFF,1.2,0.1,0
486,5/16/2024 21:30,BPR,AMN,POST,6,I,DW 291,5.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
487,5/16/2024 21:30,BPR,AMN,POST,6,I,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
488,5/16/2024 21:30,BPR,AMN,POST,6,I,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
489,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,3,Detection,Ramp,Auto,44,45,3,5,OFF,1.2,0.1,0
490,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
491,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,2.8,Detection,Ramp,Auto,42.01,45,3,5,OFF,1.2,0.1,0
492,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,3.1,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
493,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,1.4,Detection,Ramp,Auto,21.55,45,3,5,OFF,1.2,0.1,0
494,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
495,5/16/2024 21:31,BPR,AMN,POST,6,I,DW 291,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
496,5/16/2024 21:32,BPR,AMN,POST,6,I,DW 291,0.7,Detection,Ramp,Auto,11.57,45,3,5,OFF,1.2,0.1,0
497,5/16/2024 21:33,BPR,AMN,POST,6,I,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
498,5/16/2024 21:36,BPR,AMN,POST,6,C,DW 291,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
499,5/16/2024 21:36,BPR,AMN,POST,6,C,DW 291,6,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
500,5/16/2024 21:36,BPR,AMN,POST,6,C,DW 291,3.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
501,5/16/2024 21:36,BPR,AMN,POST,6,C,DW 291,2.8,Detection,Ramp,Auto,42.51,45,3,5,OFF,1.2,0.1,0
502,5/16/2024 21:37,BPR,AMN,POST,6,C,DW 291,3.3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
503,5/16/2024 21:37,BPR,AMN,POST,6,C,DW 291,2.2,Detection,Ramp,Auto,31.53,45,3,5,OFF,1.2,0.1,0
504,5/16/2024 21:37,BPR,AMN,POST,6,C,DW 291,1.7,Detection,Ramp,Auto,26.04,45,3,5,OFF,1.2,0.1,0
505,5/16/2024 21:37,BPR,AMN,POST,6,C,DW 291,4.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
506,5/16/2024 21:37,BPR,AMN,POST,6,C,DW 291,2.9,Detection,Ramp,Auto,43,45,3,5,OFF,1.2,0.1,0
507,5/16/2024 21:38,BPR,AMN,POST,6,C,DW 291,3.1,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
508,5/16/2024 21:38,BPR,AMN,POST,6,I,DW 291,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
509,5/16/2024 21:39,BPR,AMN,POST,6,I,DW 291,0.5,Detection,Ramp,Auto,8.08,45,3,5,OFF,1.2,0.1,0
510,5/16/2024 21:39,BPR,AMN,POST,6,I,DW 291,2,Detection,Ramp,Auto,31.03,45,3,5,OFF,1.2,0.1,0
511,5/16/2024 21:39,BPR,AMN,POST,6,I,DW 291,2.5,Detection,Ramp,Auto,37.52,45,3,5,OFF,1.2,0.1,0
512,5/16/2024 21:40,BPR,AMN,POST,6,I,DW 291,2.2,Detection,Ramp,Auto,33.53,45,3,5,OFF,1.2,0.1,0
513,5/16/2024 21:40,BPR,AMN,POST,6,I,DW 291,1.7,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
514,5/16/2024 21:40,BPR,AMN,POST,6,I,DW 291,0.9,Detection,Ramp,Auto,14.07,45,3,5,OFF,1.2,0.1,0
515,5/16/2024 21:44,PGM,AMN,POST,9,I,DW 270,7.1,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
516,5/16/2024 21:45,PGM,AMN,POST,9,I,DW 270,2.2,Detection,Ramp,Auto,33.53,45,3,5,OFF,1.2,0.1,0
517,5/16/2024 21:45,PGM,AMN,POST,9,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
518,5/16/2024 21:45,PGM,AMN,POST,9,I,DW 270,4.4,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
519,5/16/2024 21:46,PGM,AMN,POST,9,I,DW 270,3.8,Manual Stop,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
520,5/16/2024 21:46,PGM,AMN,POST,9,I,DW 270,2.8,Detection,Ramp,Auto,43,45,3,5,OFF,1.2,0.1,0
521,5/16/2024 21:46,PGM,AMN,POST,9,I,DW 270,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
522,5/16/2024 21:46,PGM,AMN,POST,9,I,DW 270,0.6,Detection,Ramp,Auto,9.08,45,3,5,OFF,1.2,0.1,0
523,5/16/2024 21:46,PGM,AMN,POST,9,I,DW 270,0.2,Detection,Ramp,Auto,3.59,45,3,5,OFF,1.2,0.1,0
524,5/16/2024 21:46,PGM,AMN,POST,9,I,DW 270,3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
525,5/16/2024 21:47,PGM,AMN,POST,9,I,DW 270,6,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
526,5/16/2024 21:47,PGM,AMN,POST,9,I,DW 270,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
527,5/16/2024 21:47,PGM,AMN,POST,9,I,DW 270,3.1,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
528,5/16/2024 21:48,PGM,AMN,POST,9,I,DW 270,4.7,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
529,5/16/2024 21:48,PGM,AMN,POST,9,I,DW 270,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
530,5/16/2024 21:48,PGM,AMN,POST,9,I,DW 270,1.5,Detection,Ramp,Auto,23.55,45,3,5,OFF,1.2,0.1,0
531,5/16/2024 21:48,PGM,AMN,POST,9,I,DW 270,4.8,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
532,5/16/2024 21:49,PGM,AMN,POST,9,C,DW 270,0.9,Detection,Ramp,Auto,15.07,45,3,5,OFF,1.2,0.1,0
533,5/16/2024 21:49,PGM,AMN,POST,9,C,DW 270,4.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
534,5/16/2024 21:49,PGM,AMN,POST,9,C,DW 270,2.1,Detection,Ramp,Auto,30.53,45,3,5,OFF,1.2,0.1,0
535,5/16/2024 21:49,PGM,AMN,POST,9,C,DW 270,0.2,Detection,Ramp,Auto,3.59,45,3,5,OFF,1.2,0.1,0
536,5/16/2024 21:49,PGM,AMN,POST,9,C,DW 270,1,Detection,Ramp,Auto,16.56,45,3,5,OFF,1.2,0.1,0
537,5/16/2024 21:51,PGM,AMN,POST,9,C,DW 270,7.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
538,5/16/2024 21:51,PGM,AMN,POST,9,C,DW 270,2.3,Detection,Ramp,Auto,34.52,45,3,5,OFF,1.2,0.1,0
539,5/16/2024 21:51,PGM,AMN,POST,9,C,DW 270,0.6,Detection,Ramp,Auto,9.08,45,3,5,OFF,1.2,0.1,0
540,5/16/2024 21:52,PGM,AMN,POST,9,C,DW 270,1.7,Detection,Ramp,Auto,25.54,45,3,5,OFF,1.2,0.1,0
541,5/16/2024 21:53,PGM,AMN,POST,9,C,DW 270,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
542,5/16/2024 21:54,PGM,AMN,POST,9,I,DW 270,3.6,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
543,5/16/2024 21:54,PGM,AMN,POST,9,I,DW 270,1.5,Detection,Ramp,Auto,23.55,45,3,5,OFF,1.2,0.1,0
544,5/16/2024 21:54,PGM,AMN,POST,9,I,DW 270,1,Detection,Ramp,Auto,16.06,45,3,5,OFF,1.2,0.1,0
545,5/16/2024 21:54,PGM,AMN,POST,9,I,DW 270,0.8,Detection,Ramp,Auto,12.57,45,3,5,OFF,1.2,0.1,0
546,5/16/2024 21:54,PGM,AMN,POST,9,I,DW 270,2.1,Detection,Ramp,Auto,31.53,45,3,5,OFF,1.2,0.1,0
547,5/16/2024 21:54,PGM,AMN,POST,9,I,DW 270,0.3,Detection,Ramp,Auto,6.09,45,3,5,OFF,1.2,0.1,0
548,5/16/2024 21:55,PGM,AMN,POST,9,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
549,5/16/2024 21:55,PGM,AMN,POST,9,I,DW 270,8,Cutoff,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
550,5/16/2024 21:55,PGM,AMN,POST,9,C,DW 270,2.5,Detection,Ramp,Auto,37.02,45,3,5,OFF,1.2,0.1,0
551,5/16/2024 21:56,PGM,AMN,POST,9,C,DW 270,4.5,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
552,5/16/2024 21:56,PGM,AMN,POST,9,C,DW 270,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
